web-indochina-2004;3410240;1594302;00:00:39.5533334;1815938;2,139017576343754;0,5324956601294923;53,24956601294923;5;512
web-indochina-2004;3410240;1417966;00:00:40.7153924;1992274;2,405022405332709;0,5842034578211504;58,420345782115035;10;512
web-indochina-2004;3410240;1255993;00:00:40.4243075;2154247;2,715174368010013;0,6316995284789341;63,169952847893406;20;512
web-indochina-2004;3410240;1210194;00:00:38.9887984;2200046;2,8179283652042564;0,6451293750586469;64,51293750586468;50;512
web-indochina-2004;3410240;1594302;00:00:39.2115013;1815938;2,139017576343754;0,5324956601294923;53,24956601294923;5;1024
web-indochina-2004;3410240;1417966;00:00:40.2710232;1992274;2,405022405332709;0,5842034578211504;58,420345782115035;10;1024
web-indochina-2004;3410240;1255993;00:00:39.3665377;2154247;2,715174368010013;0,6316995284789341;63,169952847893406;20;1024
web-indochina-2004;3410240;1210194;00:00:39.2527048;2200046;2,8179283652042564;0,6451293750586469;64,51293750586468;50;1024
bio-CE-GN;3506624;3159713;00:00:46.4545782;346911;1,1097919336344788;0,09893019610885001;9,893019610885002;5;64
bio-CE-GN;3506624;3153735;00:00:48.0154568;352889;1,1118955777831683;0,10063496970305352;10,063496970305351;10;64
bio-CE-GN;3506624;3151896;00:00:46.7055675;354728;1,1125443225284084;0,10115940574181903;10,115940574181902;20;64
bio-CE-GN;3506624;3151493;00:00:44.1073858;355131;1,1126865901336287;0,10127433109452277;10,127433109452276;50;64
bio-CE-GN;3506624;1858648;00:00:44.6060572;1647976;1,886653094076985;0,4699608512346918;46,99608512346918;5;256
bio-CE-GN;3506624;1763406;00:00:44.3890030;1743218;1,9885517005159334;0,49712144786552537;49,712144786552535;10;256
bio-CE-GN;3506624;1751572;00:00:44.5541946;1755052;2,001986786726438;0,5004962037560914;50,04962037560914;20;256
bio-CE-GN;3506624;1751169;00:00:44.8168760;1755455;2,002447507921851;0,5006111291087951;50,061112910879515;50;256
bio-CE-GN;3506624;1858648;00:00:50.0315607;1647976;1,886653094076985;0,4699608512346918;46,99608512346918;5;512
bio-CE-GN;3506624;1763406;00:00:48.5524110;1743218;1,9885517005159334;0,49712144786552537;49,712144786552535;10;512
bio-CE-GN;3506624;1751572;00:00:45.4155710;1755052;2,001986786726438;0,5004962037560914;50,04962037560914;20;512
bio-CE-GN;3506624;1751169;00:00:52.9820161;1755455;2,002447507921851;0,5006111291087951;50,061112910879515;50;512
bio-CE-GN;3506624;1858648;00:00:53.8428888;1647976;1,886653094076985;0,4699608512346918;46,99608512346918;5;1024
bio-CE-GN;3506624;1763406;00:00:50.4973872;1743218;1,9885517005159334;0,49712144786552537;49,712144786552535;10;1024
bio-CE-GN;3506624;1751572;00:00:44.5276384;1755052;2,001986786726438;0,5004962037560914;50,04962037560914;20;1024
bio-CE-GN;3506624;1751169;00:00:44.4812321;1755455;2,002447507921851;0,5006111291087951;50,061112910879515;50;1024
